Category,Genres,Reviews,Size,Installs,Type,Price,Content Rating,Rating
12,56,199684,18,5000000,0,0,1,4.4
12,56,1336246,39,10000000,0,0,1,4.5
12,56,257,44,10000,0,0,1,4.2
12,56,283,5,100000,0,0,1,4.2
12,56,12304,21,100000,0,0,1,4.8
12,56,8188,22,100000,0,0,1,4.5
12,56,11919,23,1000000,0,0,1,4.2
12,56,21570,27,1000000,0,0,1,4.4
12,56,16961,32,500000,0,0,1,4.6
12,56,111254,7.4,1000000,0,0,1,4.6
12,56,7731,24,100000,0,0,1,4.4
12,56,5928,22,500000,0,0,1,4.3
12,56,6148,10,1000000,0,0,1,4.2
12,56,861,17,100000,0,0,1,3.8
12,56,8662,38,100000,0,0,1,4.5
12,56,23130,46,1000000,0,0,1,4.6
12,56,69973,3.8,1000000,0,0,1,4.6
12,56,1311,9.3,50000,0,0,1,4.7
12,56,26587,8.4,1000000,0,0,1,4.6
12,56,2417,28,100000,0,0,1,4.6
12,56,1054,9.7,100000,0,0,1,3.8
12,56,25166,11,1000000,0,0,1,4.3
12,56,19870,7.4,1000000,0,0,1,4.5
12,56,3596,19,100000,0,0,1,4.6
12,56,161440,16,1000000,0,0,1,4.6
12,56,7514,14,100000,0,0,1,4.7
12,56,46106,22,1000000,0,0,1,4.5
12,56,15141,25,1000000,0,0,1,4.4
12,56,714,3.6,50000,0,0,1,3.9
12,56,4344,4.5,500000,0,0,1,4.1
12,56,42809,23,1000000,0,0,1,4.4
12,56,1922,4.2,100000,0,0,1,4.4
12,56,10658,58,1000000,0,0,1,3.9
12,56,78361,22,1000000,0,0,1,4.5
12,56,13868,1.4,1000000,0,0,1,4.1
12,56,11066,9.1,500000,0,0,1,4.6
12,56,685,21,50000,0,0,1,4.3
12,56,3780,11,100000,0,0,1,4.4
12,56,15192,38,1000000,0,0,1,4.1
12,56,5950,12,500000,0,0,1,4.4
12,56,15993,45,1000000,0,0,1,4.2
12,56,5905,50,500000,0,0,1,4.3
12,56,14627,23,1000000,0,0,1,4.3
12,56,1098,46,100000,0,0,1,3.9
12,56,2898,45,100000,0,0,1,4.1
12,56,70782,50,1000000,0,0,1,4.1
12,56,11264,24,1000000,0,0,1,4.2
12,56,100997,33,5000000,0,0,1,4.5
12,56,3290,12,50000,0,0,1,4.7
12,56,341090,53,10000000,0,0,1,4.4
12,56,964,14,10000,0,0,1,4.6
12,56,87951,68,5000000,0,0,1,4.6
12,56,24729,32,1000000,0,0,1,4.3
12,56,78306,46,5000000,0,0,1,4
12,56,43313,40,1000000,0,0,1,4.4
12,56,1374549,32,10000000,0,0,1,4.6
12,56,6998,24,1000000,0,0,1,4.1
13,57,145323,42,10000000,0,0,1,3.6
13,57,64784,13,10000000,0,0,1,4.1
13,57,32997,13,1000000,0,0,1,4.6
13,57,2707,8.9,100000,0,0,1,4.7
13,57,611136,19,10000000,0,0,1,4.7
13,57,2473,14,500000,0,0,1,4.1
13,57,109784,64,10000000,0,0,1,3.4
13,57,3320,8.4,500000,0,0,1,3.8
13,57,61,11,50000,0,0,1,3.7
13,57,68103,66,1000000,0,0,1,4.2
13,57,10741,41,1000000,0,0,1,3.5
13,57,3803,15,500000,0,0,1,4.7
13,57,155944,35,5000000,0,0,1,4.5
13,57,10159,36,1000000,0,0,1,4.2
13,57,28008,17,5000000,0,0,1,4.3
13,57,43614,25,1000000,0,0,1,4
13,57,455377,35,10000000,0,0,1,4.5
13,57,1398,10,100000,0,0,2,4.6
13,57,32405,12,5000000,0,0,1,4.1
13,57,22513,11,1000000,0,0,1,3.8
13,57,8509,17,1000000,0,0,1,4.2
13,57,19314,43,1000000,0,0,1,4.3
13,57,21314,41,1000000,0,0,1,3.8
13,57,731,43,100000,0,0,1,3.7
13,57,454,16,100000,0,0,1,4.5
13,57,14952,39,1000000,0,0,1,3.6
13,57,1250,13,50000,0,0,1,4.8
13,57,1726,30,500000,0,0,1,3.3
13,57,14065,7.1,500000,0,0,1,4.7
13,57,556,23,100000,0,0,4,4.6
13,57,4925,17,1000000,0,0,1,4.6
13,57,6507,18,1000000,0,0,1,3.4
13,57,1077,17,100000,0,0,1,4
13,57,9066,15,500000,0,0,1,4.5
13,57,1962,22,100000,0,0,1,4.4
13,57,196,9,10000,0,0,2,4
13,57,278,7.2,50000,0,0,1,4.1
13,57,1268,2.3,50000,1,4.99,1,4.1
13,57,91359,27,1000000,0,0,1,4.5
13,57,131569,8.2,10000000,0,0,1,4.5
13,57,31986,76,1000000,0,0,4,4.3
13,57,22875,22,1000000,0,0,1,3.6
13,57,90242,19,5000000,0,0,1,4.6
13,57,464,28,50000,0,0,1,3.9
13,57,7690,25,100000,0,0,1,4.6
13,57,321134,30,10000000,0,0,1,4.4
13,57,3755,8.5,100000,0,0,1,4.2
13,57,333208,34,10000000,0,0,1,4.2
13,57,35218,34,1000000,0,0,1,4.5
13,57,37517,17,5000000,0,0,1,4.3
13,57,292969,16,10000000,0,0,1,4
15,58,428156,15,10000000,0,0,1,4.8
15,58,1577,2.2,500000,0,0,1,4
15,58,38098,11,5000000,0,0,1,4.9
15,58,31139,6.9,1000000,0,0,1,4.8
15,58,272337,13,10000000,0,0,1,4.9
15,58,220125,11,10000000,0,0,1,4.8
15,58,400592,2.9,10000000,0,0,1,4.4
15,58,20098,25,10000000,0,0,1,3.3
15,58,117925,7,10000000,0,0,1,4.7
15,58,548021,27,10000000,0,0,1,4.6
15,58,48276,7.5,1000000,0,0,1,4.8
15,58,12705,15,1000000,0,0,1,4.8
15,58,706,9.4,100000,0,0,1,4.5
15,58,465,6.4,500000,0,0,1,4.4
15,58,644,5.5,100000,0,0,1,4.5
15,58,6238,3.9,500000,0,0,1,4.5
15,58,144040,55,5000000,0,0,1,4.5
15,58,51227,28,1000000,0,0,1,4.8
15,58,199,8.8,50000,0,0,1,4.6
15,58,9116,4,500000,0,0,1,4.5
15,58,2071,6.9,100000,0,0,1,4.7
15,58,50294,11,1000000,0,0,1,4.7
15,58,1140,5.5,500000,0,0,4,4.2
15,58,14709,15,5000000,0,0,1,4.2
15,58,12029,4.3,1000000,0,0,1,4.4
15,58,2880,7.1,100000,0,0,1,4.6
15,58,270267,58,5000000,0,0,1,4.2
15,58,8642,18,100000,0,0,1,4.5
15,58,1861,1.5,1000000,0,0,1,3.7
15,58,1203,6.5,500000,0,0,1,4.5
15,58,299,11,100000,0,0,1,4.6
15,58,115721,67,10000000,0,0,1,4.6
15,58,183662,57,5000000,0,0,1,4.5
15,58,27393,59,1000000,0,0,3,4.5
15,58,10445,48,500000,0,0,1,4.6
15,58,49479,57,1000000,0,0,4,4
15,58,4848,13,1000000,0,0,1,4.3
15,58,205299,31,5000000,0,0,1,4.6
15,58,66791,10,1000000,0,0,1,4.9
15,58,5420,21,500000,0,0,1,4.6
15,58,130104,25,10000000,0,0,1,4.5
15,58,251534,93,10000000,0,0,1,4.6
15,58,28951,60,1000000,0,0,1,4.6
15,58,60096,27,5000000,0,0,4,4.5
15,58,106547,54,1000000,0,0,1,4.5
15,58,109756,78,5000000,0,0,1,4.6
15,58,38343,55,1000000,0,0,1,4.4
15,58,70769,35,5000000,0,0,1,4.4
15,58,26540,43,1000000,0,0,1,4.4
15,58,1608,39,100000,0,0,1,4.2
15,58,19074,4.2,1000000,0,0,1,4.5
15,58,7976,44,500000,0,0,1,4.5
15,58,7586,45,500000,0,0,1,4.4
15,58,48226,28,1000000,0,0,1,4.6
15,58,1026,29,10000,1,3.99,1,4.6
15,58,28945,12,500000,0,0,4,4.9
15,58,11506,15,100000,0,0,1,4.4
15,58,1288,31,100000,0,0,1,4.3
15,58,11689,20,500000,0,0,1,4.7
15,58,77563,39,10000000,0,0,1,4.6
15,58,5499,94,100000,0,0,1,4.3
15,58,26652,41,1000000,0,0,1,4.3
15,58,71269,49,1000000,0,0,1,4.6
15,58,20301,22,1000000,0,0,1,4.6
15,58,56145,23,1000000,0,0,1,4.6
15,58,20326,28,1000000,0,0,4,4.6
15,58,12955,7.2,1000000,0,0,4,4.5
15,58,2681,6.5,500000,0,0,1,4.1
15,58,4102,24,500000,0,0,2,4.6
15,58,570242,20,10000000,0,0,1,4.8
15,58,121838,15,5000000,0,0,1,4.5
15,58,12858,55,500000,0,0,1,4.4
15,58,50679,38,1000000,0,0,1,4.5
15,58,16943,32,1000000,0,0,1,4.3
15,58,623,40,50000,0,0,2,4.6
15,58,70416,23,5000000,0,0,1,4.4
15,58,15674,6.1,1000000,0,0,1,4.7
15,58,27439,19,1000000,0,0,1,4.5
15,58,2490,3.8,500000,0,0,2,4
15,58,24094,18,1000000,0,0,1,4.6
15,58,18539,57,1000000,0,0,1,4.1
15,58,3061,5.5,100000,0,0,1,4
15,58,20547,5.7,1000000,0,0,1,4.4
15,58,3405,51,100000,0,0,1,4.1
15,58,217,9.4,50000,0,0,4,3.5
15,58,7895,3.3,500000,0,0,1,4.3
15,58,1324,4,100000,0,0,1,4.2
15,58,126017,4.3,5000000,0,0,1,4.5
15,58,2469,3.6,100000,0,0,1,4.1
15,58,14394,9.9,500000,0,0,1,4.5
15,58,1812,37,100000,0,0,1,3.7
15,58,4642,40,100000,0,0,1,4.6
15,58,16570,73,500000,0,0,1,4.7
15,58,2894,23,500000,0,0,2,4
15,58,5038,10,500000,0,0,1,4.4
15,58,31665,8.4,1000000,0,0,1,4.8
15,58,57634,41,1000000,0,0,1,4.4
16,61,417907,34,10000000,0,0,1,4.5
16,61,3167,7.5,100000,0,0,1,4.8
16,61,162243,12,10000000,0,0,1,4.5
16,61,65913,7.7,5000000,0,0,1,4.1
16,61,24977,21,1000000,0,0,1,4.1
16,61,6000,18,1000000,0,0,1,4
16,61,37711,40,1000000,0,0,1,4.3
16,61,2758,8.6,500000,0,0,1,3.7
16,61,7573,18,1000000,0,0,1,4.2
16,61,8481,7.5,1000000,0,0,1,4.5
16,61,10054,9.1,1000000,0,0,1,4.3
16,61,10117,13,1000000,0,0,1,3.9
16,61,3522,15,100000,0,0,1,4.3
16,61,36857,19,1000000,0,0,1,4.6
16,61,23013,26,5000000,0,0,1,4.4
16,61,114,8.3,10000,0,0,4,4.7
16,61,287,27,100000,0,0,1,3.4
16,61,4435,7.9,500000,0,0,1,4.3
16,61,4281,27,100000,0,0,1,4
16,61,7508,5.1,1000000,0,0,1,4
16,61,491,15,100000,0,0,1,3.8
16,61,22584,16,1000000,0,0,1,4.3
16,61,4087,9.2,500000,0,0,1,3.6
16,61,2669,10,500000,0,0,4,4.6
16,61,7619,13,100000,0,0,1,4.5
16,61,126,1.9,10000,0,0,1,4.7
16,61,273,7,50000,0,0,1,4.3
16,61,2248,15,100000,0,0,1,3.7
16,61,809,7.8,100000,0,0,1,4.2
16,61,3280,77,1000000,0,0,1,3.4
16,61,1478,5.7,100000,0,0,1,3.9
16,61,2382,5.9,500000,0,0,1,4
16,61,4450,7.6,1000000,0,0,1,4
16,61,515,5.8,50000,0,0,1,4
16,61,4465,5.8,1000000,0,0,1,4
16,61,2427,5.3,500000,0,0,1,4.1
16,61,6631,5.5,1000000,0,0,1,3.9
16,61,11200,25,1000000,0,0,1,4.4
16,61,6896,35,500000,0,0,1,4.4
16,61,3834,30,500000,0,0,1,4.3
16,61,81,16,50000,0,0,1,4.1
17,62,58,15,10000,0,0,1,4.4
17,62,3014,21,100000,0,0,1,4.6
17,62,923,4.3,100000,0,0,1,4.1
17,62,67007,0.232,5000000,0,0,1,3.8
17,62,539,99,50000,0,0,1,4.6
17,62,126862,0.624,10000000,0,0,1,3.5
17,62,48,6.9,1000,0,0,1,4.7
17,62,1465,7,100000,0,0,1,4.3
17,62,929,7,50000,0,0,1,4.5
17,62,783,6.4,100000,0,0,1,4.4
17,62,434,16,100000,0,0,1,4.3
17,62,411,95,50000,0,0,1,4.3
17,62,237,0.0085,50000,0,0,1,4.6
17,62,2580,20,100000,0,0,1,4.6
17,62,130272,50,10000000,0,0,1,4.2
17,62,130,12,10000,0,0,1,4.6
17,62,7396,22,500000,0,0,1,4.4
17,62,58055,0.041,5000000,0,0,1,3.9
17,62,1703,22,100000,0,0,1,4.5
17,62,7750,0.292,1000000,0,0,1,3.8
17,62,6,5.5,10000,0,0,1,4.3
17,62,26,2.5,1000,0,0,1,5
17,62,1919,8.1,500000,0,0,1,3.2
17,62,60170,28,1000000,0,0,1,4.5
17,62,831,24,100000,0,0,1,4.7
17,62,8671,3.1,1000000,0,0,1,4
17,62,20145,0.011,1000000,0,0,1,4.1
17,62,912,13,500000,0,0,1,3.8
17,62,2639,19,500000,0,0,1,4.7
17,62,399,9.5,100000,0,0,1,4.5
17,62,3945,9.4,500000,0,0,1,4.2
17,62,3781,36,1000000,0,0,1,4.1
17,62,1267,55,100000,0,0,1,3.1
18,63,18968,32,5000000,0,0,4,4.1
18,63,47497,34,10000000,0,0,1,4.1
18,63,601,5.1,100000,0,0,1,4.3
18,64,140995,100,10000000,0,0,1,4
18,63,51357,80,5000000,0,0,1,4.6
18,63,13565,3.3,1000000,0,0,1,4.4
18,63,39364,28,5000000,0,0,1,4.4
18,63,7287,5,1000000,0,0,1,4.3
18,63,161143,11,10000000,0,0,2,4.6
18,63,16168,55,1000000,0,0,1,3.2
18,63,100,7.1,1000000,0,0,1,4.5
18,63,116079,3.2,5000000,0,0,1,4.6
18,63,815893,4.4,10000000,0,0,1,4.6
18,63,985,16,500000,0,0,1,4.3
18,63,4260,6.3,5000000,0,0,1,3
18,63,726074,45,10000000,0,0,1,4.4
18,63,3829,23,1000000,0,0,1,4.4
18,63,33572,37,1000000,0,0,1,4.3
18,63,6145,13,10000000,0,0,1,3.5
18,63,34327,8.1,5000000,0,0,1,4.3
18,63,7457,13,1000000,0,0,4,4.5
18,63,41941,14,10000000,0,0,1,3.7
18,63,82145,30,50000000,0,0,1,4.5
18,63,10944,36,1000000,0,0,1,4.2
18,63,665,3,500000,0,0,1,4.3
18,63,2167,1.4,500000,0,0,1,4.6
18,63,53652,39,1000000,0,0,1,4.5
18,63,18961,1.8,5000000,0,0,1,3.9
18,63,9412,1.7,1000000,0,0,1,4.3
18,63,9663,19,1000000,0,0,1,3.3
18,63,2225,15,100000,0,0,1,4.7
18,63,23164,10,1000000,0,0,3,4.2
18,63,3031,2.7,1000000,0,0,1,3.2
18,63,95557,16,10000000,0,0,1,4.4
18,63,7869,21,1000000,0,0,1,3.5
18,63,4212,20,1000000,0,0,1,3.7
18,63,17368,14,10000000,0,0,1,3.8
18,63,6554,76,500000,0,0,4,3.8
18,63,33264,18,10000000,0,0,1,3.7
18,63,34782,12,1000000,0,0,1,4.6
18,63,6676,6.2,1000000,0,0,1,4
18,63,1797,6.8,100000,0,0,1,3.8
18,63,20304,24,500000,0,0,1,4.7
18,63,7376,19,1000000,0,0,1,3.9
18,63,49147,13,1000000,0,0,1,4.1
18,63,69177,15,1000000,0,0,4,4.6
18,63,3448,13,100000,0,0,1,4.2
18,63,3788,44,1000000,0,0,1,4.2
18,63,1658,9.7,100000,0,0,1,4.6
18,63,3309,13,500000,0,0,1,4.1
18,63,987,4.5,10000,0,0,1,3.9
18,63,5208,4.5,100000,0,0,4,4
18,63,78298,29,5000000,0,0,1,4.1
18,63,6808,12,500000,0,0,4,4.1
18,63,360,4.6,10000,0,0,1,4.1
18,63,16637,10,1000000,0,0,1,4.4
18,63,95904,33,10000000,0,0,1,4.3
18,63,3114,13,100000,0,0,1,4.4
18,63,220,15,50000,0,0,1,4.2
18,63,33,23,5000,0,0,1,4.4
18,63,1533,7.7,100000,0,0,1,4.3
18,63,3937,15,100000,0,0,1,4
18,63,894,25,50000,0,0,1,4.2
18,63,2042,3,100000,0,0,1,3.9
18,63,13213,22,1000000,0,0,1,4.4
18,63,10097,7.5,500000,0,0,1,4.5
18,63,28588,24,1000000,0,0,1,4.8
18,63,10544,44,1000000,0,0,1,4.5
18,63,3346,14,100000,0,0,4,4.5
14,3,4447388,67,100000000,0,0,2,4.5
14,6,27722264,76,1000000000,0,0,2,4.5
14,24,22426677,74,500000000,0,0,1,4.4
14,21,254258,23,10000000,0,0,1,4.7
14,24,148897,46,10000000,0,0,1,4.5
14,30,369203,24,50000000,0,0,1,4.2
14,98,23133508,97,100000000,0,0,2,4.6
14,0,8118609,62,500000000,0,0,1,4.3
14,24,10485308,24,500000000,0,0,1,4.3
14,0,1497361,33,100000000,0,0,1,4.2
14,78,59800,7.8,5000000,0,0,1,4.6
14,6,2610526,46,100000000,0,0,1,4.4
14,98,4066989,69,100000000,0,0,2,4.4
14,6,3778921,75,100000000,0,0,1,4.5
14,24,6198563,67,100000000,0,0,1,4.4
14,0,10306,50,1000000,0,0,3,4.3
14,98,44891723,98,100000000,0,0,2,4.6
14,78,17039,4.9,5000000,0,0,1,4.2
14,6,685981,37,100000000,0,0,1,4.2
14,6,10393,18,1000000,0,0,1,4.5
14,96,14198297,52,100000000,0,0,1,4.5
14,78,1732263,78,50000000,0,0,1,4.7
14,110,295241,3.9,10000000,0,0,1,4.7
14,6,1135631,59,50000000,0,0,4,4.5
14,6,5566669,97,100000000,0,0,1,4.4
14,78,1295557,11,100000000,0,0,1,4.3
14,83,270687,38,10000000,0,0,4,3.8
14,27,68057,85,10000000,0,0,1,4.1
14,78,1300490,78,50000000,0,0,1,4.3
14,83,8923587,63,100000000,0,0,1,4.4
14,78,42053,24,10000000,0,0,1,4.3
14,96,257724,69,10000000,0,0,2,4.4
14,0,990491,75,10000000,0,0,1,4.7
14,24,7614130,70,100000000,0,0,1,4.4
14,6,760628,63,10000000,0,0,1,4.6
14,24,9881829,99,100000000,0,0,1,4.5
14,78,2123381,49,100000000,0,0,1,4.4
14,6,3197865,82,100000000,0,0,1,4.5
14,96,5418675,96,100000000,0,0,1,4.6
14,0,183846,99,10000000,0,0,1,4.5
14,110,230710,87,10000000,0,0,1,4.8
14,0,5465624,53,100000000,0,0,4,4.5
14,24,18985,23,5000000,0,0,1,4.3
14,6,655067,72,10000000,0,0,4,4.5
14,78,1385093,35,100000000,0,0,1,4.5
14,0,2698348,78,100000000,0,0,1,4.6
14,78,1125017,25,10000000,0,0,1,4.7
14,96,9882639,74,100000000,0,0,1,4.6
14,24,74673,17,10000000,0,0,1,4.4
14,83,5387639,53,100000000,0,0,1,4.5
14,6,461137,60,10000000,0,0,1,4.5
14,91,946926,57,50000000,0,0,1,4.5
14,24,9305,14,1000000,0,0,1,4.4
14,78,360630,40,50000000,0,0,1,4.2
14,6,6074334,100,100000000,0,0,4,4.5
14,2,10424925,85,100000000,0,0,1,4.1
14,24,37023,33,10000000,0,0,1,4.4
14,6,422244,32,50000000,0,0,4,4.2
14,6,98123,40,10000000,0,0,4,4.4
14,78,21262,29,1000000,0,0,1,4.7
14,6,118253,40,10000000,0,0,4,4.3
14,14,141529,24,5000000,0,0,2,4.7
14,6,70226,38,5000000,0,0,1,4.2
14,83,2251012,52,100000000,0,0,1,4.3
14,6,15763,54,1000000,0,0,1,4.1
14,6,84911,71,10000000,0,0,1,4.1
14,6,46416,73,10000000,0,0,1,4.2
14,6,7196,38,500000,0,0,1,4.7
14,78,48256,62,1000000,0,0,1,4.6
14,105,6427773,95,100000000,0,0,1,4.5
14,91,25825,16,5000000,0,0,1,3.1
14,0,55380,39,5000000,0,0,1,4.1
14,6,148177,78,10000000,0,0,1,3.4
14,0,3715656,36,50000000,0,0,4,4.4
14,78,101686,31,10000000,0,0,1,4.6
14,6,174755,98,10000000,0,0,2,4.3
14,98,4578476,24,50000000,0,0,2,4.6
14,6,145353,85,10000000,0,0,4,4.2
14,96,531458,100,5000000,0,0,1,4.5
14,6,195558,86,10000000,0,0,1,4.2
14,0,29940,80,1000000,0,0,1,4.5
14,83,41975,79,1000000,0,0,1,4.4
14,110,216675,30,10000000,0,0,1,4.6
14,0,2311785,87,10000000,0,0,4,4.5
14,86,165888,91,5000000,0,0,4,4.3
14,6,541144,63,10000000,0,0,4,4.6
14,86,189773,95,5000000,0,0,4,4.5
14,0,337752,48,5000000,0,0,4,4.6
14,14,42079,93,5000000,0,0,1,4.1
14,110,240416,53,5000000,0,0,1,4.5
14,96,32506,82,1000000,0,0,1,4.6
14,0,70747,99,5000000,0,0,4,4.4
14,6,358817,49,10000000,0,0,1,4.7
14,24,15403,25,1000000,0,0,1,4.6
14,78,214777,91,5000000,0,0,1,4.5
14,0,100609,52,1000000,0,0,4,4.6
14,0,1343866,56,10000000,0,0,4,4.2
14,98,168717,56,10000000,0,0,3,4.5
14,91,549720,85,10000000,0,0,1,4.8
14,98,18996,81,1000000,0,0,4,4.1
14,86,25094,82,1000000,0,0,4,4.3
14,98,93033,98,5000000,0,0,4,4.4
14,98,120592,77,10000000,0,0,2,4
14,86,187972,99,5000000,0,0,4,4.2
14,98,2055,96,100000,0,0,4,4.2
14,86,73539,96,1000000,0,0,3,4.5
14,0,59017,82,1000000,0,0,4,4.7
14,98,5829,70,100000,0,0,4,4.2
14,14,18621,63,100000,1,2.99,1,4.4
14,14,19922,35,100000,1,1.99,2,4.6
14,78,21119,48,100000,1,4.99,1,4.9
14,98,7412,84,100000,1,4.99,4,4.4
14,93,18125,15,100000,1,4.99,1,4.5
14,91,10795,69,100000,1,5.99,1,4.6
14,0,13004,46,100000,1,6.99,4,4.2
14,86,38207,15,100000,1,9.99,4,4.5
14,78,9394,33,100000,1,4.99,1,4.6
14,24,3883589,57,100000000,0,0,1,4.6
14,91,2719142,25,10000000,0,0,4,4.6
14,91,931595,31,10000000,0,0,4,4.3
14,0,2468063,92,50000000,0,0,4,4.3
14,91,309176,70,5000000,0,0,2,4.3
14,91,807338,93,10000000,0,0,4,4.6
14,21,446434,52,10000000,0,0,1,4.5
14,86,522466,37,10000000,0,0,3,4.2
14,86,584126,64,10000000,0,0,2,4.7
14,86,32551,35,500000,0,0,3,4.3
14,98,90218,97,1000000,0,0,4,4
14,86,212524,93,5000000,0,0,1,4.4
14,86,2045554,28,50000000,0,0,4,4.3
14,86,745684,83,5000000,0,0,4,4.6
14,86,416540,99,10000000,0,0,2,4.7
14,86,16601,55,500000,0,0,4,4.4
14,98,3057481,14,50000000,0,0,4,4.4
14,98,224514,81,5000000,0,0,4,4.3
14,24,10055521,94,100000000,0,0,1,4.5
14,78,21892,14,1000000,0,0,1,4.5
14,78,197540,29,10000000,0,0,1,4.5
14,24,29445,29,5000000,0,0,1,4.6
14,0,4230886,60,100000000,0,0,1,4.5
14,0,2119218,70,50000000,0,0,2,4.4
14,83,1327265,99,50000000,0,0,4,4.6
14,0,1242855,27,50000000,0,0,4,4.5
14,0,401425,70,10000000,0,0,1,4.5
14,0,10979062,88,100000000,0,0,2,4.6
14,0,515657,63,10000000,0,0,1,4.6
14,0,955656,82,10000000,0,0,4,4.3
14,0,725897,31,10000000,0,0,4,4.7
14,0,549039,23,50000000,0,0,4,4.5
14,0,292164,59,10000000,0,0,2,4.7
14,0,520962,39,10000000,0,0,4,4.6
14,0,1381820,54,10000000,0,0,4,4.4
14,1,525517,48,10000000,0,0,1,4.3
14,0,194969,30,10000000,0,0,2,4.3
14,0,327599,66,10000000,0,0,4,4.4
14,0,3816799,32,100000000,0,0,1,4.2
14,0,105620,61,1000000,0,0,2,4.4
14,0,37139,49,1000000,0,0,2,4.7
14,0,147791,38,5000000,0,0,4,4.2
14,0,347883,20,10000000,0,0,1,4.1
14,0,354373,66,10000000,0,0,2,4.5
14,0,753043,57,100000000,0,0,4,4.1
14,1,43055,95,5000000,0,0,1,4.3
14,0,559,32,100000,0,0,2,4.5
14,0,3073251,33,50000000,0,0,2,4.6
14,0,26649,66,5000000,0,0,4,4
14,0,2151039,75,50000000,0,0,4,4.3
14,105,306764,29,10000000,0,0,1,4.5
14,6,280098,50,10000000,0,0,1,4.6
14,24,26985,41,5000000,0,0,1,4.5
14,24,1125438,63,10000000,0,0,1,4.5
14,26,42145,20,10000000,0,0,1,4.4
14,78,171448,13,10000000,0,0,4,4.7
14,78,47644,15,5000000,0,0,1,4.4
14,24,125647,33,10000000,0,0,1,4.6
14,14,214878,10,10000000,0,0,1,4.6
14,98,811040,77,10000000,0,0,4,4.6
14,6,34494,23,5000000,0,0,2,4.3
14,6,260651,51,10000000,0,0,1,4.6
14,6,4638163,96,100000000,0,0,2,4.4
14,83,234110,38,50000000,0,0,1,4.3
14,92,48615,24,10000000,0,0,1,4.7
11,26,14774,19,1000000,0,0,1,4.4
11,45,12753,51,5000000,0,0,1,4.4
11,80,33983,22,5000000,0,0,1,4.5
11,46,20267,46,1000000,0,0,1,4.6
11,26,5761,21,1000000,0,0,1,4.5
11,46,11618,39,5000000,0,0,1,4.3
11,26,12948,23,1000000,0,0,1,4.7
11,26,11436,15,1000000,0,0,1,4.5
11,26,2150,20,500000,0,0,1,4.5
11,38,382,44,500000,0,0,1,4.4
11,46,24936,38,5000000,0,0,1,4.3
11,44,1109,52,1000000,0,0,1,4.6
11,47,108795,49,10000000,0,0,1,4.2
11,39,1455,8.9,500000,0,0,1,4.5
11,47,1014822,56,50000000,0,0,1,4.5
11,25,86961,99,10000000,0,0,1,4.4
11,52,7320,10,1000000,0,0,1,4.4
11,50,269194,6.9,10000000,0,0,1,4.8
11,28,18616,10,1000000,0,0,1,4.4
11,46,11950,19,5000000,0,0,1,4.3
11,26,4289,33,500000,0,0,1,4.6
11,26,11716,48,1000000,0,0,1,4.5
11,30,3323,9.6,1000000,0,0,1,4.5
11,27,328619,15,10000000,0,0,1,4
11,69,46741,50,10000000,0,0,1,4.6
11,92,530854,51,10000000,0,0,1,4.5
11,46,7050,24,1000000,0,0,1,4.5
11,26,17753,16,1000000,0,0,1,4.4
11,46,432,63,100000,0,0,2,4.5
11,30,32029,15,5000000,0,0,1,4.2
11,69,4207,26,100000,0,0,1,4.3
11,46,64,81,10000,0,0,1,4.5
11,45,96,79,5000,1,3.99,1,4.2
11,39,496,94,100000,0,0,1,4.4
11,46,29436,43,1000000,0,0,1,4.6
11,44,19230,45,5000000,0,0,1,4.5
11,47,11126,91,1000000,0,0,1,4.2
11,8,23671,91,1000000,0,0,1,4.5
11,46,9652,53,1000000,0,0,1,4.6
11,1,9626,28,1000000,0,0,1,4.6
11,25,29319,26,5000000,0,0,1,4.1
11,39,1791,56,500000,0,0,1,4.5
11,80,9199,80,500000,0,0,1,4.6
11,39,14014,60,1000000,0,0,1,4.6
11,39,160,67,50000,0,0,1,4.3
11,41,10366,78,1000000,0,0,1,3.8
11,3,47644,27,1000000,0,0,1,4.5
11,94,12137,63,100000,0,0,2,4.8
11,39,237,26,100000,0,0,1,3.9
11,44,6404,46,500000,0,0,1,4.5
11,81,6356,83,500000,0,0,1,4.4
11,47,169,60,5000,1,2.99,1,4.3
11,41,8,44,1000,1,3.99,1,4.2
11,45,2,82,500,1,2.99,1,3
11,92,15246,78,1000000,0,0,1,4.1
11,92,106750,94,1000000,0,0,1,4.6
11,25,33785,16,5000000,0,0,1,4.3
11,84,4207,93,500000,0,0,1,4.3
11,84,58795,77,10000000,0,0,1,4.5
11,43,3235,32,1000000,0,0,1,4.2
11,92,47031,58,1000000,0,0,1,4.2
11,84,131,48,100000,0,0,1,4.4
11,84,114,69,50000,0,0,1,4.5
11,43,673203,73,50000000,0,0,1,4.1
11,84,2178,99,500000,0,0,1,4.2
11,84,175625,16,10000000,0,0,1,4.1
11,7,8508,54,500000,0,0,2,4.7
11,49,3484,56,1000000,0,0,1,4.3
11,25,379415,68,10000000,0,0,1,4.4
11,25,19245,25,1000000,0,0,1,4.4
11,79,24877,54,5000000,0,0,1,4.3
11,36,3762,44,1000000,0,0,1,4.2
11,25,141363,8.7,10000000,0,0,1,4.2
11,92,472584,91,10000000,0,0,1,4.3
11,84,1329192,97,50000000,0,0,1,4.3
11,25,148295,26,10000000,0,0,1,4.1
11,3,41273,16,5000000,0,0,1,4.2
11,87,392596,53,10000000,0,0,1,4.3
